"code","nom","adresse","latitude","longitude","horaires","jours_ouvert","image_url","email","telephone","ispmr","zone","paiement","acces","ouvert","actif","region.code","region.libelle","type.code","type.libelle"
182,"Cafétéria Le Pelvoux","36 rue de Pelvoux - 91000 Evry-Courcouronnes",48.614548,2.4292188,"8h15-14h15","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/182/preview",NA,"01.69.47.75.90",FALSE,"Essonne","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",2,"Cafétéria"
188,"Cafétéria L'Amphi","Bâtiment 332 - 91440 Bures-sur-Yvette",48.701904,2.1678605,"8h-16h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/188/preview",NA,"01.69.15.41.66",TRUE,"Essonne","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",2,"Cafétéria"
1011,"RU Canebière","9-11 rue Sénac - 13001 Marseille",43.297596,5.3835993,"Du lundi au vendredi de 11h30 à 13h30 et de 19h00 à 20h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1011/preview",NA,NA,TRUE,"Marseille","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",1,"Restaurant"
403,"Cafétéria du Gai Savoir - Bâtiment A  Campus de St Denis","2 rue de la Liberté - 93200 Saint-Denis",48.94552,2.363906,"Ouverture de 9h00 à 17h00.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/403/preview","restaurant.paris8@crous-creteil.fr",NA,FALSE,"Saint-denis","Carte bancaire, IZLY","",TRUE,NA,13,"Créteil",2,"Cafétéria"
756,"Le Bistrot","Campus 45000 Orléans",47.842934,1.935792,"Ouvert de 11h30 à 14h30 du lundi au jeudi., Ouvert de 11h30 à 14h le vendredi., Sandwichs variés, salades composées., Desserts., Terrasse.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/756/preview",NA,NA,FALSE,"Orléans","Carte bancaire, IZLY","",TRUE,NA,21,"Orléans-Tours",2,"Cafétéria"
78,"Cafétéria PASTEUR","3 rue Emile Leudet - 76000 Rouen",49.444534,1.0780905,"Du lundi au vendredi de 8h00 à 17h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, FALSE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/78/preview","resto-pasteur@crous-normandie.fr","02.35.76.95.00",TRUE,"Rouen","Carte bancaire, IZLY","TEOR",TRUE,NA,31,"Normandie",2,"Cafétéria"
150,"RU Le Sablier","Bâtiment Ile de France, 1 rue du Père André Jarlan - 91000 Evry",48.62486,2.4265742,"11h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/150/preview",NA,"01.69.47.90.97",FALSE,"Essonne","IZLY","",TRUE,NA,6,"Versailles",1,"Restaurant"
151,"RU Nanterre","1, allée de l'université - 92000 Nanterre",48.904503,2.2160563,"11h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/151/preview",NA,"01.47.21.63.64",TRUE,"Hauts de seine","IZLY","",TRUE,NA,6,"Versailles",1,"Restaurant"
273,"Cafétéria Saint-Leu","rue de la Plumette, 80000 AMIENS",49.896645,2.302128,"Cafétéria : ouvert de 11h00 à 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/273/preview","ru.amiens-centre.secretariat@crous-amiens.fr","03.22.71.24.87",TRUE,"Amiens centre","Carte bancaire, IZLY","test moyen",TRUE,NA,7,"Amiens",2,"Cafétéria"
841,"Cafétéria René Cassin","17 rue Saint Hippolyte 75013 Paris",48.836037,2.3465137,"Du lundi au vendredi de 8h à 16h, Vente à emporter","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/841/preview",NA,NA,FALSE,"Paris 13","Espèces, Carte bancaire","Métro : Gobelins, Bus : 83",TRUE,NA,22,"Paris",2,"Cafétéria"
1329,"Cafétéria Cité internationale","23 boulevard Jourdan 75014 Paris",48.82002,2.3386934,"Du lundi au vendredi :, 8h00-18h00, Samedi et dimanche :, - 9h00-18h00, Vente à emporter, Accessible à tout étudiant et personnel d'établissement d'enseignement supérieur","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, TRUE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, TRUE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, TRUE)","https://api.croustillant.menu/v1/restaurants/1329/preview",NA,NA,FALSE,"Paris 14","Espèces, Carte bancaire","RER B : Cité Universitaire, Tramway : T3 - Montsouris",TRUE,NA,22,"Paris",2,"Cafétéria"
1002,"Cafétéria Les Fenouillères","245 avenue Gaston Berger - 13621 Aix-en-Provence cedex 1",43.51322,5.4528503,"Du lundi au vendredi : 7h30-19h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)",NA,NA,"04.42.93.58.70",TRUE,"Aix","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",2,"Cafétéria"
1014,"Cafétéria Château-Gombert","38 rue Frédéric Joliot Curie - 13013 Marseille",43.342598,5.4367566,"Du lundi au vendredi : 7h30 - 16h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1014/preview",NA,"04.91.05.46.18",FALSE,"Marseille","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",1,"Restaurant"
1190,"R.U. Barrois (campus Cité Scientifique)","Avenue Paul Langevin - Cité Scientifique , 59650 VILLENEUVE D'ASCQ",50.612217,3.143192,"11h15 - 13h45 : du lundi au vendredi, 11h30-13h30 : le samedi","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1190/preview","restaurant.barrois@crous-lille.fr","03.74.09.12.27",TRUE,"Villeneuve d'ascq (cité scientifique)","IZLY","Métro Cité scientifique",TRUE,NA,16,"Lille",1,"Restaurant"
2319,"Restaurant Lycée des Flandres","2 Av. des Flandres, 59190 Hazebrouck",50.72925,2.5324793,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"03.28.43.76.76",NA,"Villeneuve d'ascq (pont de bois)","","",FALSE,NA,16,"Lille",4,"Restaurant agréé"
1016,"Cafétéria de Médecine","27 boulevard Jean Moulin - 13005 Marseille",43.288105,5.403363,"Du lundi au vendredi : 7h15 - 17h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1016/preview",NA,"04.91.80.25.67",TRUE,"Marseille","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",2,"Cafétéria"
422,"RU L'Arlequin Sénart","Avenue Pierre Point - 77127 Lieusaint",48.62776,2.563677,"Ouverture de 11h30 à 14h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/422/preview","restaurant.lieusaint@crous-creteil.fr",NA,FALSE,"Sénart","Carte bancaire, IZLY","",TRUE,NA,13,"Créteil",1,"Restaurant"
47,"Le Grand Café","Maison des étudiants - 1 rue Neuma Fechine Borges - 86000 Poitiers",46.568844,0.386509,"Horaires d'ouverture du lundi au jeudi de 11h30 à 14h15 et le vendredi de 11h30 à 14h15., Fermeture à partir du vendredi 3 avril après le service., Réouverture le lundi 20 avril 2026","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/47/preview","direction.ru.rabelais@crous-poitiers.fr","05.49.45.47.90",TRUE,"Poitiers campus","Carte bancaire, IZLY","Arrêts de bus à proximité : Maison des Étudiants, Champlain",TRUE,NA,2,"Poitiers",2,"Cafétéria"
69,"Caféteria de la Faculté de Médecine Pharmacie","2 rue du Docteur Marcland, 87025 Limoges Cedex; France",45.813675,1.2337509,"Du lundi au vendredi de, 8h à 15h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/69/preview","cafet.medecine@crous-limoges.fr","06.64.82.56.69",TRUE,"Limoges (87)","Carte bancaire, IZLY","bus lignes 12 - 14",TRUE,NA,3,"Limoges",2,"Cafétéria"
2214,"RU ENS ","2, rue Yvette Cauchois - 91190 Gif-sur-Yvette",48.71396,2.165091,"11h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"01.75.31.91.32",FALSE,"Essonne","IZLY","",TRUE,NA,6,"Versailles",1,"Restaurant"
1166,"R.U. de Douai","95 rue de Lens, 59500 DOUAI",50.373722,3.070483,"11h15 -13h45","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1166/preview","restaurant.douai@crous-lille.fr","03.59.61.70.34",TRUE,"Douai","Carte bancaire, IZLY","",TRUE,NA,16,"Lille",1,"Restaurant"
770,"Brasserie de grandmont","Parc grandmont - avenue monge 37200 Tours",47.351196,0.70192,"Ouvert de 11h20 à 13h30 du lundi au vendredi.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/770/preview",NA,NA,FALSE,"Tours","Carte bancaire, IZLY","Arrêt Bonamy - Lignes de bus : 2, 3, 13, 14, 16",TRUE,NA,21,"Orléans-Tours",1,"Restaurant"
1020,"Cafétéria Pharmacie","27 boulevard Jean Moulin - 13005 Marseille",43.288105,5.403363,"Du lundi au vendredi : 7h15 - 15h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1020/preview",NA,"04.91.25.97.28",FALSE,"Marseille","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",2,"Cafétéria"
771,"Cafétéria MDE","Parc grandmont - avenue d'arsonval 37200 Tours",47.355717,0.701191,"Ouvert de 7h30 à 10h30 tous les jours (offre petits déjeuners) puis de 11h15 à 14h (sauf le vendredi fermeture à 13h30).","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/771/preview",NA,NA,FALSE,"Tours","Carte bancaire, IZLY","Arrêt Arsonval, lignes de bus : 5, 14, 16,, le 107.",TRUE,NA,21,"Orléans-Tours",2,"Cafétéria"
176,"Caféteria Le Boomerang","Chemin de la Tuilerie 91220 Brétigny-sur-Orge",48.62003,2.3100643,"8h30-14h15","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"01.60.84.16.56",FALSE,"Essonne","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",2,"Cafétéria"
2216,"RU L'Expérimental","7-9, boulevard Thomas Gobert - 91120 Palaiseau",48.71288,2.1941638,"11h30-14h, 18h30-21h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)",NA,NA,NA,FALSE,"Essonne","IZLY","",TRUE,NA,6,"Versailles",1,"Restaurant"
2259,"Foodtruck friterie (campus Cité Scientifique)","avenue carl von linné Villeneuve d'Ascq",50.608597,3.1434126,"11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(FALSE, FALSE, FALSE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/2259/preview","restaurant.sully@crous-lille.fr",NA,TRUE,"Villeneuve d'ascq (cité scientifique)","Carte bancaire, IZLY","Métro cité scientifique, 4 cantons",TRUE,NA,16,"Lille",7,"Foodtruck"
1572,"RU Clignancourt ","17 rue Francis de Croisset, 75018 Paris",48.89947,2.3443396,"Du lundi au vendredi de 11h à 14h.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, TRUE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, TRUE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1572/preview",NA,NA,FALSE,"Paris 18","IZLY","Métro 4 Porte de Clignancourt, Tram 3b Porte de Clignancourt, ",TRUE,NA,22,"Paris",1,"Restaurant"
2218,"RU Le Tex Mex","1, allée de l’Université - 92000 Nanterre",48.903652,2.219583,"11h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"01.47.21.63.64",FALSE,"Hauts de seine","IZLY","",FALSE,NA,6,"Versailles",1,"Restaurant"
1019,"Cafétéria Médecine Nord","Boulevard Pierre Dramard - 13015 Marseille",43.377552,5.361544,"Du lundi au vendredi : 7h30 - 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1019/preview",NA,"04.91.69.88.05",FALSE,"Marseille","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",2,"Cafétéria"
367,"LES HAUTS DE L'ARTIERE (restaurant)","Restaurant universitaire - 27 avenue Blaise Pascal - 63170 Aubière",45.76261,3.113119,"De 11h30 à 13h30, Réservation conseillée (obligatoire au-delà de 10 personnes)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/367/preview","restaurant-cezeaux@crous-clermont.fr","04.73.28.89.50",TRUE,"Rcz - cezeaux","Carte bancaire, IZLY","Ligne : tram A / Arret : Campus",FALSE,NA,11,"Clermont-Ferrand",1,"Restaurant"
1589,"Guichet Ru Rabelais ","Rez de chaussée du Restaurant Universitaire Rabelais (côté terrain de tennis) - 5 rue de la Devinière - Bâtiment B11 - 86000 POITIERS",46.56,0.376,"Du lundi au vendredi, De 11 h 45 à 13 h 00.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1589/preview","direction.ru.rabelais@crous-poitiers.fr","05.49.44.53.80",TRUE,"Poitiers campus","Espèces","Comment y aller ?, Arrêts de bus à proximité : Rabelais (ligne 1)",TRUE,NA,2,"Poitiers",8,"Kiosque"
64,"RU ENSIL","Ester Technopole 16 rue Atlantis 87000 LIMOGES",45.860485,1.2954141,"Du lundi au vendredi de 11h20 à 13h45.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/64/preview","chef-cuisinier.ensil@crous-limoges.fr","05.19.56.13.94",TRUE,"Limoges (87)","Carte bancaire, IZLY","Bus ligne 10",TRUE,NA,3,"Limoges",1,"Restaurant"
1274,"Le Tout frais léger (Pont de Bois)","2 rue du Barreau , 59650 VILLENEUVE D'ASCQ",50.627766,3.12689,"10h00-14h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1274/preview","restaurant.flers@crous-lille.fr","03.74.09.11.71",TRUE,"Villeneuve d'ascq (pont de bois)","Carte bancaire, IZLY","Metro Pont de Bois",TRUE,NA,16,"Lille",2,"Cafétéria"
1276,"Cafétéria MDE (campus Cité Scientifique)","Avenue Carl Gauss - Cité scientifique , 59650 VILLENEUVE D'ASCQ",50.609753,3.13999,"9h30 - 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1276/preview","restaurant.barrois@crous-lille.fr","03.74.09.12.27",TRUE,"Villeneuve d'ascq (cité scientifique)","Carte bancaire, IZLY","Métro Cité scientifique",TRUE,NA,16,"Lille",2,"Cafétéria"
597,"Cafétéria des Quais","4 rue de l'université - 69007 Lyon",45.751503,4.8377595,"Du lundi au vendredi, 7h45 à 16h15 (septembre à juin), 7h45 à 15h (juin et juillet)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/597/preview","restaurant.quais@crous-lyon.fr","04.72.72.98.01",FALSE,"Les quais - berges du rhône","Carte bancaire, IZLY","Tram T1 - Arrêt rue de l'Université",TRUE,NA,17,"Lyon",2,"Cafétéria"
1021,"Cafétéria Thiers","5 place du Lycée - 13001 Marseille",43.296917,5.3825865,"Du lundi au vendredi : 9h30 - 14h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"04.91.94.90.14",TRUE,"Marseille","Carte bancaire, IZLY","",TRUE,NA,26,"Aix-Marseille",2,"Cafétéria"
2147,"Restaurant LES COLONNADES","Pôle universitaire d'Alençon - Campus de Damingy - 61250 DAMIGNY",48.4457,0.059721,"Du lundi au vendredi de 10h à 18h, Vente à emporter","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/2147/preview","ru.alencon@crous-normandie.fr","02.33.80.51.50",TRUE,"Alençon","Carte bancaire, IZLY","Le restaurant est situé à l'entrée du site universitaire, sur le secteur nord. À proximité immédiate des lieux d'enseignement, de la Bibliothèque Universitaire : antenne de Droit, ESPÉ, IUT gymnase, plateau sportif. Transport en commun de la gare SNCF.",TRUE,NA,31,"Normandie",1,"Restaurant"
